시군명,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리부서명,관리기관전화번호,데이터기준일자
수원시,,경기도 수원시 권선구 금곡동 1156,37.273949,126.944933,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1156,37.273915,126.945367,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1156,37.273823,126.946069,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1151,37.273289,126.949917,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1160-21,37.273266,126.950356,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1160-21,37.273257,126.950568,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1160-21,37.273253,126.950796,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1160-21,37.273285,126.951117,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1160,37.273391,126.951582,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1160,37.273501,126.951966,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1160,37.2736,126.952374,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1160,37.273767,126.95276,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1160,37.27393,126.953228,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1156,37.273785,126.94648,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1156,37.273839,126.945725,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1159,37.273683,126.945685,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1159,37.273397,126.945641,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1159,37.273091,126.945598,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1159,37.272838,126.945562,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1159,37.272539,126.94552,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1159,37.272273,126.945481,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1159,37.272009,126.945441,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1159,37.271802,126.945416,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1098,37.271548,126.94538,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1156,37.27376,126.946821,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1156,37.273845,126.945547,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1159,37.273715,126.945567,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1159,37.273415,126.945528,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1159,37.273118,126.945477,2012,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1159,37.272863,126.945446,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1159,37.272575,126.945402,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1159,37.2723,126.945365,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1159,37.272032,126.945326,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1159,37.271818,126.945289,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1159,37.271559,126.945253,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1156,37.273731,126.947137,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1156,37.273664,126.947554,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1156,37.273502,126.948146,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1156,37.273396,126.948685,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1156-1,37.273358,126.949119,2012,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1151,37.27332,126.949545,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1156,37.273725,126.948186,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1158,37.27485,126.945826,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1158,37.275035,126.945856,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1158,37.275244,126.945882,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1158,37.275508,126.945924,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1158,37.275753,126.945957,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1158,37.275976,126.946002,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1156,37.273619,126.948761,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1156-1,37.273572,126.949164,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1151,37.273532,126.949581,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1151,37.273505,126.94995,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1156,37.273884,126.947602,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1160-21,37.273476,126.950365,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1160-21,37.273474,126.950537,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1160-21,37.273458,126.950802,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1160-21,37.273487,126.951081,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1160,37.2736,126.951534,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1160,37.273704,126.951858,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1160,37.273841,126.952267,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1160,37.273977,126.952681,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1160,37.274139,126.953129,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1156,37.273945,126.947165,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1156,37.273977,126.946852,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1156,37.274003,126.946458,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1156,37.274041,126.946077,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1156,37.274077,126.945736,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1158,37.274273,126.945744,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 1158,37.274582,126.945789,2012,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 권선구 칠보로1번길 89 호매실 배수지,경기도 수원시 권선구 금곡동 791-1,37.266766,126.93396,2014,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 791-8,37.26741,126.938218,2014,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 791-8,37.267667,126.938223,2014,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 권선구 칠보로1번길 89 호매실 배수지,경기도 수원시 권선구 금곡동 791-1,37.266951,126.934089,2014,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 권선구 칠보로1번길 89 호매실 배수지,경기도 수원시 권선구 금곡동 746-23,37.267075,126.934337,2014,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 746-30,37.267129,126.934844,2014,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 권선구 칠보로1번길 62 경기도보건환경연구원,경기도 수원시 권선구 금곡동 746-17,37.267186,126.935338,2014,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 권선구 칠보로1번길 62 경기도보건환경연구원,경기도 수원시 권선구 금곡동 746-17,37.267256,126.93591,2014,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 권선구 칠보로1번길 62 경기도보건환경연구원,경기도 수원시 권선구 금곡동 746-17,37.267328,126.936516,2014,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 791-8,37.267367,126.937257,2014,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 금곡동 791-8,37.267363,126.937897,2014,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 2-4,37.272613,126.961415,1997,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 권선구 금호로 116,경기도 수원시 권선구 탑동 148-2,37.273497,126.965515,1997,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 권선구 금호로 116,경기도 수원시 권선구 탑동 148-2,37.273553,126.96593,1997,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 탑동 165-3,37.273612,126.966369,1997,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 탑동 165-3,37.273666,126.966784,1997,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 탑동 165-3,37.273727,126.967226,1997,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 탑동 165-3,37.27379,126.96768,1997,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 탑동 175-1,37.27384,126.968072,1997,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 탑동 175-1,37.273892,126.968458,1997,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 탑동 175-1,37.273944,126.968796,1997,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 51,37.272818,126.961733,1997,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 탑동 173-21,37.272975,126.962094,1997,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 권선구 금호로 116,경기도 수원시 권선구 탑동 148-2,37.273106,126.962652,1997,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 권선구 금호로 116,경기도 수원시 권선구 탑동 148-2,37.273169,126.963106,1997,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 권선구 금호로 116,경기도 수원시 권선구 탑동 148-2,37.273235,126.963588,1997,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 권선구 금호로 116,경기도 수원시 권선구 탑동 148-2,37.273296,126.96407,1997,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 권선구 금호로 116,경기도 수원시 권선구 탑동 148-2,37.273364,126.964535,1997,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 권선구 금호로 116,경기도 수원시 권선구 탑동 148-2,37.273434,126.965036,1997,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.269927,126.961467,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.272119,126.960724,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.272376,126.961096,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.269655,126.961551,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.269391,126.961633,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.269105,126.961712,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.268824,126.961794,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.268504,126.961885,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.268182,126.961978,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.267876,126.962065,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.267571,126.962153,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.270229,126.961385,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.267299,126.962235,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.266975,126.962317,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.266655,126.96241,2013,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.270542,126.961289,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.270873,126.961193,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.271117,126.961105,2013,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.271335,126.960992,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.271554,126.960849,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.271765,126.960693,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.271973,126.960516,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.269596,126.96127,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.266918,126.962049,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.266603,126.96215,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.269689,126.961255,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.269923,126.961188,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.270198,126.961109,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.27049,126.961013,2013,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.270774,126.960931,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.271009,126.960855,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.271243,126.960742,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.271472,126.960586,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.269358,126.961349,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.27168,126.960443,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.27186,126.960316,2013,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.267443,126.961491,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.267472,126.961096,2013,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.267326,126.961753,2013,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.267247,126.961251,2013,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.269071,126.961436,2013,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.268776,126.961512,2013,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.268441,126.961614,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.268114,126.961702,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.267815,126.961783,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.267524,126.961877,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.26724,126.961964,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 214-5,37.263995,126.963149,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 214-5,37.2637,126.963274,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 214-5,37.263389,126.963395,2013,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 214-5,37.263069,126.963511,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 214-5,37.262772,126.963618,2013,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 214-5,37.26247,126.963739,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 214-5,37.262114,126.963875,2013,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 214-5,37.261837,126.963988,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 214-5,37.261567,126.964092,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 214-5,37.261357,126.964171,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 214-5,37.261344,126.964371,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 214-5,37.264274,126.96307,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.264544,126.963003,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.264866,126.962904,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.265191,126.962822,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.265524,126.962726,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.265817,126.962644,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.266125,126.962562,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.266389,126.962483,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 214-5,37.263668,126.962978,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 214-5,37.26397,126.96287,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 214-5,37.264256,126.962797,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 214-6,37.264544,126.962718,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.264812,126.962636,2013,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.265105,126.96256,2013,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.265416,126.962461,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.265718,126.962379,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.266037,126.962292,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 4-6,37.266337,126.962232,2013,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 214-5,37.263366,126.963105,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 214-5,37.263042,126.963223,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 214-5,37.262717,126.963356,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 214-5,37.262404,126.963466,2013,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 1442-2,37.262069,126.963604,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 1442-2,37.261765,126.963726,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 1442-2,37.261506,126.96383,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 1116-6,37.261341,126.963979,2013,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 301-61,37.261324,126.964659,2009,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 1379,37.261532,126.960817,2009,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 1379,37.261556,126.960377,2009,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 1379,37.261592,126.959969,2009,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 301-61,37.26131,126.965059,2009,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 301-61,37.261266,126.965446,2009,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 301-79,37.261274,126.965856,2009,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 277-6,37.261259,126.96618,2009,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 277-2,37.261234,126.966578,2009,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 263-4,37.261209,126.966944,2009,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 263-4,37.26118,126.967361,2009,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 1437,37.261377,126.9637,2009,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 264-2,37.261149,126.967773,2009,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 227-4,37.261095,126.968193,2009,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 226-5,37.261016,126.968559,2009,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 226-2,37.260952,126.968735,2009,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 214-3,37.26089,126.969068,2009,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 214-3,37.260816,126.969402,2009,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 214-3,37.260739,126.969735,2009,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 214-3,37.260636,126.970101,2009,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 1437,37.261395,126.963368,2009,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 1379,37.261411,126.963044,2009,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 1379,37.261427,126.962705,2009,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 1379,37.26144,126.96237,2009,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 1379,37.26146,126.962023,2009,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 1379,37.261474,126.961649,2009,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 1379,37.2615,126.961246,2009,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 301-61,37.261008,126.964943,2009,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 214-3,37.260748,126.968376,2009,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 214-3,37.260687,126.968737,2009,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 214-3,37.260608,126.969098,2009,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 214-3,37.260536,126.969447,2009,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 탑동 610-43,37.260471,126.969746,2009,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 214-5,37.261022,126.964515,2009,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 호매실동 1437,37.261062,126.96387,2009,전용주,도로관리과,031-228-4309,2021-08-23
